Tamanio,Mejor Caso,Peor Caso,Caso Promedio
58,0.0000027000,0.0000145000,0.0000058000
59,0.0000027000,0.0000352000,0.0000064000
60,0.0000029000,0.0000189000,0.0000074000
61,0.0000034000,0.0000213000,0.0000081000
62,0.0000035000,0.0000204000,0.0000069000
63,0.0000032000,0.0000199000,0.0000086000
64,0.0000038000,0.0000231000,0.0000088000
65,0.0000035000,0.0000222000,0.0000085000
66,0.0000040000,0.0000246000,0.0000088000
67,0.0000029000,0.0000183000,0.0000063000
68,0.0000027000,0.0000169000,0.0000076000
69,0.0000039000,0.0000244000,0.0000083000
70,0.0000038000,0.0000249000,0.0000087000
71,0.0000041000,0.0000247000,0.0000077000
72,0.0000038000,0.0000236000,0.0000074000
73,0.0000035000,0.0000231000,0.0000092000
74,0.0000037000,0.0000266000,0.0000090000
75,0.0000042000,0.0000295000,0.0000092000
76,0.0000040000,0.0000304000,0.0000091000
77,0.0000042000,0.0000338000,0.0000083000
78,0.0000039000,0.0000283000,0.0000082000
79,0.0000035000,0.0000251000,0.0000076000
80,0.0000038000,0.0000260000,0.0000082000
81,0.0000040000,0.0000299000,0.0000093000
82,0.0000043000,0.0000332000,0.0000100000
83,0.0000050000,0.0000340000,0.0000122000
84,0.0000061000,0.0000397000,0.0000110000
85,0.0000060000,0.0000327000,0.0000094000
86,0.0000042000,0.0000312000,0.0000099000
87,0.0000041000,0.0000327000,0.0000089000
88,0.0000177000,0.0000330000,0.0000090000
89,0.0000048000,0.0000360000,0.0000107000
90,0.0000052000,0.0000460000,0.0000128000
91,0.0000064000,0.0000432000,0.0000114000
92,0.0000059000,0.0000424000,0.0000142000
93,0.0000080000,0.0000412000,0.0000108000
94,0.0000058000,0.0000426000,0.0000141000
95,0.0000072000,0.0000490000,0.0000124000
96,0.0000058000,0.0000423000,0.0000114000
97,0.0000052000,0.0000431000,0.0000120000
98,0.0000051000,0.0000408000,0.0000100000
99,0.0000045000,0.0000406000,0.0000109000
100,0.0000053000,0.0000333000,0.0000114000
101,0.0000054000,0.0000536000,0.0000109000
102,0.0000051000,0.0000405000,0.0000131000
103,0.0000053000,0.0000443000,0.0000123000
104,0.0000056000,0.0000581000,0.0000132000
105,0.0000059000,0.0000566000,0.0000157000
106,0.0000059000,0.0000506000,0.0000137000
107,0.0000058000,0.0000516000,0.0000129000
108,0.0000060000,0.0000525000,0.0000124000
109,0.0000061000,0.0000553000,0.0000136000
110,0.0000056000,0.0000541000,0.0000141000
111,0.0000057000,0.0000648000,0.0000129000
112,0.0000057000,0.0000506000,0.0000133000
113,0.0000057000,0.0000522000,0.0000117000
114,0.0000055000,0.0000545000,0.0000144000
115,0.0000052000,0.0000522000,0.0000133000
116,0.0000064000,0.0000621000,0.0000133000
117,0.0000057000,0.0000625000,0.0000126000
118,0.0000062000,0.0000636000,0.0000173000
119,0.0000061000,0.0000751000,0.0000166000
120,0.0000070000,0.0000950000,0.0000127000
121,0.0000062000,0.0000914000,0.0000127000
122,0.0000071000,0.0000954000,0.0000127000
123,0.0000065000,0.0001106000,0.0000188000
124,0.0000093000,0.0001151000,0.0000168000
125,0.0000092000,0.0000987000,0.0000147000
126,0.0000057000,0.0000656000,0.0000124000
127,0.0000057000,0.0000673000,0.0000146000
128,0.0000075000,0.0000641000,0.0000159000
129,0.0000057000,0.0000632000,0.0000158000
130,0.0000079000,0.0000627000,0.0000138000
131,0.0000061000,0.0000605000,0.0000129000
132,0.0000059000,0.0000738000,0.0000137000
133,0.0000074000,0.0000855000,0.0000116000
134,0.0000066000,0.0000885000,0.0000143000
135,0.0000065000,0.0001075000,0.0000151000
136,0.0000074000,0.0001248000,0.0000179000
137,0.0000094000,0.0001581000,0.0000368000
138,0.0000116000,0.0001287000,0.0000159000
139,0.0000066000,0.0000629000,0.0000131000
140,0.0000060000,0.0000647000,0.0000136000
141,0.0000067000,0.0000770000,0.0000140000
142,0.0000072000,0.0000720000,0.0000154000
143,0.0000076000,0.0000862000,0.0000167000
144,0.0000091000,0.0000857000,0.0000167000
145,0.0000068000,0.0000801000,0.0000159000
146,0.0000071000,0.0000822000,0.0000147000
147,0.0000055000,0.0000811000,0.0000162000
148,0.0000070000,0.0000775000,0.0000171000
149,0.0000088000,0.0001065000,0.0000195000
150,0.0000079000,0.0001692000,0.0000243000
151,0.0000090000,0.0001775000,0.0000219000
152,0.0000116000,0.0001617000,0.0000204000
153,0.0000083000,0.0000891000,0.0000141000
154,0.0000055000,0.0000662000,0.0000135000
155,0.0000060000,0.0000871000,0.0000194000
156,0.0000073000,0.0000912000,0.0000172000
157,0.0000062000,0.0000717000,0.0000177000
158,0.0000057000,0.0000743000,0.0000163000
159,0.0000072000,0.0000848000,0.0000156000
160,0.0000065000,0.0000871000,0.0000158000
161,0.0000066000,0.0000891000,0.0000167000
162,0.0000067000,0.0000811000,0.0000168000
163,0.0000063000,0.0000903000,0.0000208000
164,0.0000087000,0.0000996000,0.0000198000
165,0.0000074000,0.0001084000,0.0000208000
166,0.0000090000,0.0001097000,0.0000196000
167,0.0000088000,0.0001210000,0.0000187000
168,0.0000090000,0.0001359000,0.0000256000
169,0.0000096000,0.0001134000,0.0000175000
170,0.0000070000,0.0001028000,0.0000175000
171,0.0000070000,0.0000843000,0.0000140000
172,0.0000065000,0.0001266000,0.0000171000
173,0.0000071000,0.0001385000,0.0000201000
174,0.0000067000,0.0000950000,0.0000179000
175,0.0000079000,0.0001697000,0.0000154000
176,0.0000078000,0.0000934000,0.0000149000
177,0.0000073000,0.0001253000,0.0000144000
178,0.0000068000,0.0001098000,0.0000179000
179,0.0000064000,0.0000842000,0.0000161000
180,0.0000070000,0.0000895000,0.0000152000
181,0.0000062000,0.0000915000,0.0000155000
182,0.0000075000,0.0000969000,0.0000163000
183,0.0000084000,0.0000968000,0.0000159000
184,0.0000069000,0.0001131000,0.0000223000
185,0.0000102000,0.0001269000,0.0000253000
186,0.0000112000,0.0001405000,0.0000486000
187,0.0000112000,0.0002115000,0.0000230000
188,0.0000137000,0.0002256000,0.0000264000
189,0.0000119000,0.0001665000,0.0000274000
190,0.0000113000,0.0001564000,0.0000240000
191,0.0000108000,0.0001459000,0.0000257000
192,0.0000127000,0.0001641000,0.0000291000
193,0.0000119000,0.0001564000,0.0000241000
194,0.0000121000,0.0001734000,0.0000265000
195,0.0000119000,0.0001737000,0.0000257000
196,0.0000112000,0.0001564000,0.0000224000
197,0.0000102000,0.0001679000,0.0000288000
198,0.0000121000,0.0001664000,0.0000276000
199,0.0000110000,0.0001839000,0.0000333000
200,0.0000139000,0.0001812000,0.0000222000
201,0.0000109000,0.0001609000,0.0000242000
202,0.0000102000,0.0001391000,0.0000212000
203,0.0000106000,0.0001401000,0.0000224000
204,0.0000105000,0.0001445000,0.0000263000
205,0.0000105000,0.0001446000,0.0000218000
206,0.0000121000,0.0001853000,0.0000353000
207,0.0000165000,0.0003010000,0.0000307000
208,0.0000152000,0.0003197000,0.0000226000
209,0.0000097000,0.0001540000,0.0000166000
210,0.0000079000,0.0001202000,0.0000170000
211,0.0000082000,0.0001231000,0.0000171000
212,0.0000259000,0.0001227000,0.0000174000
213,0.0000083000,0.0001271000,0.0000168000
214,0.0000080000,0.0001246000,0.0000176000
215,0.0000076000,0.0001233000,0.0000169000
216,0.0000077000,0.0001204000,0.0000173000
217,0.0000076000,0.0001217000,0.0000175000
218,0.0000077000,0.0001270000,0.0000174000
219,0.0000082000,0.0001241000,0.0000185000
220,0.0000081000,0.0001250000,0.0000174000
221,0.0000079000,0.0001304000,0.0000179000
222,0.0000079000,0.0001277000,0.0000179000
223,0.0000078000,0.0001289000,0.0000191000
224,0.0000079000,0.0001300000,0.0000189000
225,0.0000079000,0.0001306000,0.0000173000
226,0.0000079000,0.0001359000,0.0000172000
227,0.0000087000,0.0001329000,0.0000187000
228,0.0000079000,0.0001328000,0.0000182000
229,0.0000080000,0.0001380000,0.0000172000
230,0.0000084000,0.0001676000,0.0000241000
231,0.0000142000,0.0002989000,0.0000268000
232,0.0000124000,0.0002454000,0.0000239000
233,0.0000107000,0.0002186000,0.0000226000
234,0.0000086000,0.0001824000,0.0000349000
235,0.0000192000,0.0001846000,0.0000187000
236,0.0000092000,0.0002093000,0.0000214000
237,0.0000100000,0.0002066000,0.0000236000
238,0.0000095000,0.0002418000,0.0000236000
239,0.0000217000,0.0002696000,0.0000245000
240,0.0000121000,0.0002711000,0.0000256000
241,0.0000121000,0.0002576000,0.0000257000
242,0.0000116000,0.0002669000,0.0000271000
243,0.0000116000,0.0002595000,0.0000274000
244,0.0000110000,0.0002735000,0.0000277000
245,0.0000113000,0.0002251000,0.0000215000
246,0.0000103000,0.0001563000,0.0000214000
247,0.0000087000,0.0001620000,0.0000207000
248,0.0000102000,0.0002449000,0.0000198000
249,0.0000098000,0.0003668000,0.0000350000
250,0.0000154000,0.0004028000,0.0000370000
251,0.0000186000,0.0004311000,0.0000316000
252,0.0000139000,0.0003533000,0.0000495000
253,0.0000286000,0.0003490000,0.0000322000
254,0.0000162000,0.0004096000,0.0000339000
255,0.0000230000,0.0003845000,0.0000266000
256,0.0000105000,0.0002820000,0.0000317000
257,0.0000142000,0.0002516000,0.0000303000
258,0.0000145000,0.0003131000,0.0000294000
259,0.0000165000,0.0003471000,0.0001455000
260,0.0000177000,0.0004314000,0.0000383000
261,0.0000164000,0.0004417000,0.0000344000
262,0.0000178000,0.0003864000,0.0000283000
263,0.0000133000,0.0003315000,0.0000305000
264,0.0000129000,0.0003215000,0.0000305000
265,0.0000200000,0.0003310000,0.0000282000
266,0.0000129000,0.0003119000,0.0000222000
267,0.0000100000,0.0002006000,0.0000266000
268,0.0000102000,0.0002945000,0.0000285000
269,0.0000137000,0.0002475000,0.0000322000
270,0.0000100000,0.0001939000,0.0000249000
271,0.0000100000,0.0001929000,0.0000226000
272,0.0000101000,0.0001985000,0.0000239000
273,0.0000101000,0.0001961000,0.0000245000
274,0.0000106000,0.0002101000,0.0000218000
275,0.0000101000,0.0002026000,0.0000285000
276,0.0000101000,0.0002314000,0.0000242000
277,0.0000114000,0.0003870000,0.0000434000
278,0.0000174000,0.0003471000,0.0000356000
279,0.0000159000,0.0003651000,0.0000354000
280,0.0000139000,0.0003676000,0.0000299000
281,0.0000125000,0.0003907000,0.0000320000
282,0.0000153000,0.0003377000,0.0000301000
283,0.0000129000,0.0002269000,0.0000239000
284,0.0000107000,0.0002398000,0.0000311000
285,0.0000132000,0.0002346000,0.0000266000
286,0.0000117000,0.0002908000,0.0000307000
287,0.0000139000,0.0002679000,0.0000340000
288,0.0000139000,0.0002878000,0.0000357000
289,0.0000129000,0.0002579000,0.0000280000
290,0.0000108000,0.0003274000,0.0000274000
291,0.0000140000,0.0003121000,0.0000247000
292,0.0000110000,0.0002320000,0.0000256000
293,0.0000113000,0.0002388000,0.0000266000
294,0.0000119000,0.0002305000,0.0000245000
295,0.0000115000,0.0002311000,0.0000260000
296,0.0000116000,0.0002379000,0.0000262000
297,0.0000137000,0.0002701000,0.0000373000
298,0.0000165000,0.0002720000,0.0000288000
299,0.0000122000,0.0002685000,0.0000277000
300,0.0000132000,0.0003747000,0.0000319000
301,0.0000138000,0.0002676000,0.0000297000
302,0.0000118000,0.0002708000,0.0000299000
303,0.0000135000,0.0002422000,0.0000262000
304,0.0000111000,0.0002643000,0.0000333000
305,0.0000118000,0.0003545000,0.0000309000
306,0.0000181000,0.0004964000,0.0000407000
307,0.0000175000,0.0004950000,0.0000343000
308,0.0000132000,0.0003484000,0.0000299000
309,0.0000139000,0.0002911000,0.0000284000
310,0.0000123000,0.0002814000,0.0000261000
311,0.0000128000,0.0003372000,0.0000273000
312,0.0000121000,0.0002581000,0.0000256000
313,0.0000130000,0.0002713000,0.0000309000
314,0.0000139000,0.0002682000,0.0000278000
315,0.0000114000,0.0002584000,0.0000324000
316,0.0000263000,0.0003938000,0.0000297000
317,0.0000137000,0.0002726000,0.0000304000
318,0.0000134000,0.0002930000,0.0000470000
319,0.0000142000,0.0002920000,0.0000351000
320,0.0000131000,0.0003239000,0.0000284000
321,0.0000139000,0.0003861000,0.0000296000
322,0.0000134000,0.0004004000,0.0000591000
323,0.0000257000,0.0003075000,0.0000290000
324,0.0000129000,0.0002746000,0.0000319000
325,0.0000126000,0.0002685000,0.0000293000
326,0.0000128000,0.0002845000,0.0000271000
327,0.0000130000,0.0003029000,0.0000281000
328,0.0000128000,0.0003030000,0.0000274000
329,0.0000129000,0.0002819000,0.0000323000
330,0.0000154000,0.0002904000,0.0000310000
331,0.0000145000,0.0002855000,0.0000330000
332,0.0000132000,0.0002911000,0.0000301000
333,0.0000135000,0.0003032000,0.0000296000
334,0.0000130000,0.0003439000,0.0000399000
335,0.0000209000,0.0006193000,0.0000411000
336,0.0000183000,0.0005675000,0.0000349000
337,0.0000191000,0.0003416000,0.0000285000
338,0.0000138000,0.0003873000,0.0000288000
339,0.0000140000,0.0004279000,0.0000397000
340,0.0000140000,0.0003059000,0.0000340000
341,0.0000128000,0.0003140000,0.0000316000
342,0.0000145000,0.0003196000,0.0000361000
343,0.0000145000,0.0003130000,0.0000289000
344,0.0000135000,0.0003053000,0.0000297000
345,0.0000134000,0.0003034000,0.0000305000
346,0.0000133000,0.0003088000,0.0000315000
347,0.0000139000,0.0003103000,0.0000312000
348,0.0000136000,0.0003108000,0.0000312000
349,0.0000132000,0.0003102000,0.0000287000
350,0.0000139000,0.0003119000,0.0000299000
351,0.0000135000,0.0003164000,0.0000303000
352,0.0000150000,0.0003637000,0.0000301000
353,0.0000142000,0.0003208000,0.0000304000
354,0.0000142000,0.0003332000,0.0000317000
355,0.0000138000,0.0003196000,0.0000299000
356,0.0000140000,0.0003264000,0.0000294000
357,0.0000154000,0.0003548000,0.0000307000
358,0.0000146000,0.0003300000,0.0000313000
359,0.0000146000,0.0003317000,0.0000314000
360,0.0000142000,0.0003330000,0.0000309000
361,0.0000145000,0.0003401000,0.0000317000
362,0.0000198000,0.0003578000,0.0000338000
363,0.0000162000,0.0003680000,0.0000322000
364,0.0000150000,0.0003420000,0.0000330000
365,0.0000160000,0.0004036000,0.0000314000
366,0.0000150000,0.0003443000,0.0000334000
367,0.0000161000,0.0004284000,0.0000317000
368,0.0000151000,0.0003557000,0.0000311000
369,0.0000163000,0.0004801000,0.0000316000
370,0.0000148000,0.0003502000,0.0000312000
371,0.0000148000,0.0003522000,0.0000322000
372,0.0000152000,0.0003602000,0.0000362000
373,0.0000140000,0.0003522000,0.0000314000
374,0.0000144000,0.0003572000,0.0000313000
375,0.0000151000,0.0003614000,0.0000329000
376,0.0000162000,0.0003972000,0.0000313000
377,0.0000142000,0.0003650000,0.0000319000
378,0.0000152000,0.0003673000,0.0000342000
379,0.0000153000,0.0003692000,0.0000358000
380,0.0000158000,0.0003815000,0.0000330000
381,0.0000154000,0.0003703000,0.0000340000
382,0.0000150000,0.0003718000,0.0000336000
383,0.0000157000,0.0003739000,0.0000336000
384,0.0000159000,0.0003859000,0.0000400000
385,0.0000167000,0.0003827000,0.0000386000
386,0.0000151000,0.0003767000,0.0000362000
387,0.0000197000,0.0005060000,0.0000335000
388,0.0000152000,0.0003848000,0.0000373000
389,0.0000175000,0.0003883000,0.0000348000
390,0.0000157000,0.0003884000,0.0000377000
391,0.0000192000,0.0005615000,0.0000349000
392,0.0000154000,0.0003937000,0.0000344000
393,0.0000153000,0.0003972000,0.0000351000
394,0.0000154000,0.0003974000,0.0000359000
395,0.0000177000,0.0004976000,0.0000337000
396,0.0000150000,0.0004231000,0.0000403000
397,0.0000166000,0.0004758000,0.0000360000
398,0.0000164000,0.0004441000,0.0000372000
399,0.0000171000,0.0004358000,0.0000349000
400,0.0000164000,0.0004329000,0.0000352000
401,0.0000174000,0.0004886000,0.0000396000
402,0.0000227000,0.0006771000,0.0000429000
403,0.0000213000,0.0005123000,0.0000343000
404,0.0000166000,0.0004297000,0.0000368000
405,0.0000165000,0.0004338000,0.0000372000
406,0.0000166000,0.0004332000,0.0000376000
407,0.0000181000,0.0004431000,0.0000362000
408,0.0000206000,0.0004325000,0.0000403000
409,0.0000180000,0.0005984000,0.0000373000
410,0.0000167000,0.0004453000,0.0000372000
411,0.0000157000,0.0004527000,0.0000357000
412,0.0000166000,0.0004515000,0.0000374000
413,0.0000169000,0.0004497000,0.0000376000
414,0.0000163000,0.0004412000,0.0000382000
415,0.0000182000,0.0004633000,0.0000393000
416,0.0000173000,0.0004454000,0.0000405000
417,0.0000163000,0.0004425000,0.0000349000
418,0.0000157000,0.0004464000,0.0000351000
419,0.0000174000,0.0004531000,0.0000363000
420,0.0000163000,0.0004518000,0.0000370000
421,0.0000166000,0.0004599000,0.0000376000
422,0.0000162000,0.0004534000,0.0000367000
423,0.0000167000,0.0004554000,0.0000363000
424,0.0000170000,0.0004587000,0.0000443000
425,0.0000205000,0.0004814000,0.0000368000
426,0.0000173000,0.0005321000,0.0000384000
427,0.0000168000,0.0004875000,0.0000391000
428,0.0000185000,0.0005069000,0.0000450000
429,0.0000198000,0.0005133000,0.0000355000
430,0.0000167000,0.0004705000,0.0000373000
431,0.0000196000,0.0005026000,0.0000365000
432,0.0000166000,0.0004744000,0.0000366000
433,0.0000170000,0.0004771000,0.0000363000
434,0.0000188000,0.0005846000,0.0000371000
435,0.0000174000,0.0004821000,0.0000370000
436,0.0000173000,0.0004820000,0.0000469000
437,0.0000176000,0.0004921000,0.0000376000
438,0.0000175000,0.0004876000,0.0000399000
439,0.0000178000,0.0005034000,0.0000379000
440,0.0000176000,0.0004992000,0.0000386000
441,0.0000172000,0.0005020000,0.0000381000
442,0.0000187000,0.0006390000,0.0000376000
443,0.0000177000,0.0004989000,0.0000411000
444,0.0000170000,0.0004997000,0.0000427000
445,0.0000176000,0.0005048000,0.0000392000
446,0.0000203000,0.0006204000,0.0000369000
447,0.0000170000,0.0005094000,0.0000445000
448,0.0000180000,0.0005141000,0.0000424000
449,0.0000176000,0.0005139000,0.0000408000
450,0.0000194000,0.0005762000,0.0000385000
451,0.0000173000,0.0005341000,0.0000403000
452,0.0000174000,0.0005923000,0.0000525000
453,0.0000231000,0.0006282000,0.0000570000
454,0.0000252000,0.0008110000,0.0000401000
455,0.0000181000,0.0005389000,0.0000414000
456,0.0000178000,0.0005481000,0.0000397000
457,0.0000180000,0.0005458000,0.0000446000
458,0.0000194000,0.0006111000,0.0000403000
459,0.0000198000,0.0005561000,0.0000441000
460,0.0000197000,0.0006414000,0.0000422000
461,0.0000180000,0.0005558000,0.0000456000
462,0.0000198000,0.0006855000,0.0000406000
463,0.0000177000,0.0005492000,0.0000481000
464,0.0000176000,0.0005484000,0.0000416000
465,0.0000174000,0.0005480000,0.0000406000
466,0.0000181000,0.0005500000,0.0000464000
467,0.0000218000,0.0007336000,0.0000399000
468,0.0000202000,0.0005777000,0.0000422000
469,0.0000185000,0.0005632000,0.0000426000
470,0.0000184000,0.0005606000,0.0000424000
471,0.0000185000,0.0005783000,0.0000489000
472,0.0000186000,0.0005663000,0.0000410000
473,0.0000182000,0.0005685000,0.0000475000
474,0.0000191000,0.0005695000,0.0000424000
475,0.0000214000,0.0006535000,0.0000399000
476,0.0000268000,0.0007667000,0.0000459000
477,0.0000181000,0.0005760000,0.0000411000
478,0.0000192000,0.0005890000,0.0000440000
479,0.0000191000,0.0005905000,0.0000454000
480,0.0000189000,0.0006947000,0.0000533000
481,0.0000224000,0.0007535000,0.0000425000
482,0.0000184000,0.0005949000,0.0000425000
483,0.0000180000,0.0005928000,0.0000455000
484,0.0000185000,0.0005947000,0.0000477000
485,0.0000185000,0.0005958000,0.0000423000
486,0.0000186000,0.0005992000,0.0000435000
487,0.0000193000,0.0006103000,0.0000410000
488,0.0000188000,0.0006027000,0.0000434000
489,0.0000207000,0.0006332000,0.0000463000
490,0.0000191000,0.0006078000,0.0000441000
491,0.0000197000,0.0006195000,0.0000441000
492,0.0000193000,0.0006160000,0.0000459000
493,0.0000208000,0.0006404000,0.0000435000
494,0.0000191000,0.0006176000,0.0000435000
495,0.0000209000,0.0006484000,0.0000452000
496,0.0000195000,0.0006221000,0.0000432000
497,0.0000192000,0.0006312000,0.0000431000
498,0.0000196000,0.0007798000,0.0000526000
499,0.0000227000,0.0007647000,0.0000494000
500,0.0000210000,0.0007373000,0.0000567000
501,0.0000255000,0.0007180000,0.0000949000
502,0.0000279000,0.0011435000,0.0000780000
503,0.0000311000,0.0013298000,0.0000834000
504,0.0000406000,0.0012850000,0.0000644000
505,0.0000293000,0.0008761000,0.0000473000
506,0.0000214000,0.0006930000,0.0000483000
507,0.0000202000,0.0006795000,0.0000468000
508,0.0000196000,0.0006738000,0.0000456000
509,0.0000197000,0.0006910000,0.0000449000
510,0.0000199000,0.0006748000,0.0000649000
511,0.0000312000,0.0010076000,0.0000748000
512,0.0000344000,0.0008539000,0.0000477000
513,0.0000212000,0.0007279000,0.0000511000
514,0.0000246000,0.0009716000,0.0000633000
515,0.0000307000,0.0012814000,0.0000586000
516,0.0000281000,0.0011760000,0.0000954000
517,0.0000350000,0.0010159000,0.0000817000
518,0.0000307000,0.0009957000,0.0000653000
519,0.0000322000,0.0008415000,0.0000514000
520,0.0000216000,0.0007443000,0.0000496000
521,0.0000221000,0.0008578000,0.0000483000
522,0.0000198000,0.0007019000,0.0000674000
523,0.0000350000,0.0008224000,0.0000474000
524,0.0000204000,0.0008317000,0.0000705000
525,0.0000314000,0.0009481000,0.0000519000
526,0.0000227000,0.0007050000,0.0000451000
527,0.0000204000,0.0007561000,0.0000484000
528,0.0000204000,0.0007706000,0.0000451000
529,0.0000262000,0.0007860000,0.0000536000
530,0.0000281000,0.0009018000,0.0000588000
531,0.0000229000,0.0008757000,0.0000705000
532,0.0000295000,0.0010525000,0.0000782000
533,0.0000297000,0.0011080000,0.0000550000
534,0.0000269000,0.0008432000,0.0000474000
535,0.0000203000,0.0007353000,0.0000476000
536,0.0000226000,0.0009076000,0.0000566000
537,0.0000197000,0.0007315000,0.0000477000
538,0.0000204000,0.0007422000,0.0000527000
539,0.0000206000,0.0008453000,0.0000583000
540,0.0000258000,0.0008235000,0.0000450000
541,0.0000206000,0.0007429000,0.0000472000
542,0.0000203000,0.0007429000,0.0000486000
543,0.0000207000,0.0007489000,0.0000483000
544,0.0000209000,0.0007567000,0.0000521000
545,0.0000208000,0.0007489000,0.0000460000
546,0.0000204000,0.0007545000,0.0000495000
547,0.0000209000,0.0010212000,0.0000527000
548,0.0000219000,0.0007808000,0.0000486000
549,0.0000210000,0.0007603000,0.0000549000
550,0.0000212000,0.0007641000,0.0000501000
551,0.0000247000,0.0007802000,0.0000513000
552,0.0000208000,0.0007731000,0.0000494000
553,0.0000211000,0.0007851000,0.0000492000
554,0.0000202000,0.0007782000,0.0000485000
555,0.0000228000,0.0008533000,0.0000500000
556,0.0000214000,0.0007850000,0.0000494000
557,0.0000236000,0.0007831000,0.0000518000
558,0.0000212000,0.0007880000,0.0000505000
559,0.0000212000,0.0008064000,0.0000522000
560,0.0000215000,0.0007959000,0.0000493000
561,0.0000215000,0.0007979000,0.0000512000
562,0.0000214000,0.0008049000,0.0000520000
563,0.0000216000,0.0008124000,0.0000545000
564,0.0000214000,0.0008072000,0.0000930000
565,0.0000255000,0.0009887000,0.0000553000
566,0.0000261000,0.0009127000,0.0000540000
567,0.0000227000,0.0008814000,0.0000523000
568,0.0000220000,0.0008384000,0.0000524000
569,0.0000227000,0.0008453000,0.0000596000
570,0.0000251000,0.0009227000,0.0000522000
571,0.0000210000,0.0008211000,0.0000516000
572,0.0000214000,0.0008273000,0.0000537000
573,0.0000244000,0.0009370000,0.0000504000
574,0.0000224000,0.0008476000,0.0000539000
575,0.0000228000,0.0008680000,0.0000502000
576,0.0000218000,0.0008403000,0.0000520000
577,0.0000212000,0.0008420000,0.0000513000
578,0.0000222000,0.0008476000,0.0000511000
579,0.0000236000,0.0008941000,0.0000513000
580,0.0000227000,0.0008530000,0.0000521000
581,0.0000266000,0.0010136000,0.0000516000
582,0.0000223000,0.0008560000,0.0000526000
583,0.0000230000,0.0008594000,0.0000501000
584,0.0000259000,0.0009072000,0.0000523000
585,0.0000223000,0.0008782000,0.0000488000
586,0.0000224000,0.0008668000,0.0000515000
587,0.0000246000,0.0008736000,0.0000547000
588,0.0000264000,0.0008806000,0.0000562000
589,0.0000229000,0.0009301000,0.0000548000
590,0.0000223000,0.0008792000,0.0000540000
591,0.0000256000,0.0009554000,0.0000516000
592,0.0000226000,0.0008859000,0.0000516000
593,0.0000223000,0.0008883000,0.0000514000
594,0.0000226000,0.0008985000,0.0000530000
595,0.0000232000,0.0008996000,0.0000523000
596,0.0000274000,0.0012054000,0.0000674000
597,0.0000258000,0.0009391000,0.0000625000
598,0.0000244000,0.0009286000,0.0000569000
599,0.0000231000,0.0009270000,0.0000571000
600,0.0000243000,0.0009358000,0.0000575000
601,0.0000245000,0.0009412000,0.0000574000
602,0.0000241000,0.0009294000,0.0000535000
603,0.0000230000,0.0009189000,0.0000579000
604,0.0000229000,0.0009207000,0.0000520000
605,0.0000227000,0.0009217000,0.0000551000
