Tamanio,Mejor Caso,Peor Caso,Caso Promedio
2726,0.0005860000,0.0005644000,0.0007320000
2727,0.0005902000,0.0005701000,0.0007198000
2728,0.0005860000,0.0005732000,0.0007245000
2729,0.0005826000,0.0005934000,0.0009869000
2730,0.0006380000,0.0005774000,0.0007248000
2731,0.0005697000,0.0005776000,0.0007382000
2732,0.0005650000,0.0005619000,0.0007196000
2733,0.0005649000,0.0005787000,0.0007487000
2734,0.0005740000,0.0005631000,0.0007287000
2735,0.0005874000,0.0005781000,0.0007338000
2736,0.0005737000,0.0005977000,0.0007152000
2737,0.0005917000,0.0005653000,0.0007741000
2738,0.0005693000,0.0005755000,0.0007420000
2739,0.0005790000,0.0005811000,0.0007310000
2740,0.0006003000,0.0005717000,0.0007227000
2741,0.0005871000,0.0005781000,0.0007185000
2742,0.0005904000,0.0006152000,0.0007226000
2743,0.0005801000,0.0005786000,0.0007365000
2744,0.0005762000,0.0005851000,0.0007359000
2745,0.0005703000,0.0005822000,0.0007672000
2746,0.0005957000,0.0005816000,0.0007418000
2747,0.0005953000,0.0005951000,0.0007318000
2748,0.0005749000,0.0005726000,0.0007287000
2749,0.0005695000,0.0005721000,0.0007494000
2750,0.0005901000,0.0005769000,0.0007334000
2751,0.0005863000,0.0005751000,0.0007456000
2752,0.0005800000,0.0005787000,0.0007360000
2753,0.0005818000,0.0005791000,0.0007767000
2754,0.0005771000,0.0005798000,0.0007580000
2755,0.0005933000,0.0005717000,0.0007370000
2756,0.0005782000,0.0005909000,0.0007512000
2757,0.0005895000,0.0005800000,0.0007585000
2758,0.0006070000,0.0005752000,0.0007461000
2759,0.0005790000,0.0005947000,0.0007662000
2760,0.0005881000,0.0005842000,0.0007358000
2761,0.0005919000,0.0005912000,0.0017962000
2762,0.0005882000,0.0005895000,0.0007656000
2763,0.0006018000,0.0005762000,0.0007557000
2764,0.0007333000,0.0005862000,0.0007300000
2765,0.0005992000,0.0006244000,0.0007534000
2766,0.0005999000,0.0005927000,0.0007357000
2767,0.0005893000,0.0006026000,0.0007347000
2768,0.0005761000,0.0005877000,0.0007306000
2769,0.0007811000,0.0005890000,0.0007436000
2770,0.0005783000,0.0005747000,0.0007435000
2771,0.0006005000,0.0006072000,0.0007416000
2772,0.0006036000,0.0005791000,0.0007344000
2773,0.0005808000,0.0005857000,0.0007453000
2774,0.0005894000,0.0005900000,0.0007413000
2775,0.0005791000,0.0005797000,0.0007553000
2776,0.0005801000,0.0005816000,0.0007454000
2777,0.0006347000,0.0006017000,0.0007675000
2778,0.0005809000,0.0005833000,0.0007596000
2779,0.0005918000,0.0005939000,0.0007641000
2780,0.0006048000,0.0005874000,0.0007339000
2781,0.0006022000,0.0005773000,0.0007422000
2782,0.0005776000,0.0005771000,0.0007418000
2783,0.0005830000,0.0005745000,0.0007389000
2784,0.0005810000,0.0005834000,0.0007425000
2785,0.0007598000,0.0006700000,0.0008155000
2786,0.0006585000,0.0006085000,0.0007996000
2787,0.0006180000,0.0006004000,0.0007769000
2788,0.0005994000,0.0006197000,0.0007565000
2789,0.0006070000,0.0006053000,0.0007490000
2790,0.0006188000,0.0006075000,0.0007639000
2791,0.0006165000,0.0005975000,0.0007745000
2792,0.0006483000,0.0006804000,0.0007456000
2793,0.0005960000,0.0005929000,0.0007464000
2794,0.0005948000,0.0005928000,0.0007707000
2795,0.0005999000,0.0005964000,0.0007783000
2796,0.0006123000,0.0005831000,0.0007421000
2797,0.0005845000,0.0005881000,0.0007466000
2798,0.0005969000,0.0006032000,0.0007603000
2799,0.0005863000,0.0005933000,0.0007584000
2800,0.0007043000,0.0005986000,0.0007555000
2801,0.0005865000,0.0006106000,0.0007490000
2802,0.0005868000,0.0005898000,0.0007612000
2803,0.0005953000,0.0006014000,0.0007591000
2804,0.0005949000,0.0006093000,0.0007736000
2805,0.0005969000,0.0005922000,0.0007588000
2806,0.0005917000,0.0005904000,0.0007544000
2807,0.0006073000,0.0005978000,0.0007932000
2808,0.0005980000,0.0005873000,0.0007464000
2809,0.0005839000,0.0006107000,0.0007547000
2810,0.0006094000,0.0005883000,0.0007604000
2811,0.0006025000,0.0006023000,0.0007684000
2812,0.0006044000,0.0005901000,0.0007502000
2813,0.0006228000,0.0005871000,0.0007715000
2814,0.0005882000,0.0006018000,0.0007563000
2815,0.0006119000,0.0006007000,0.0010670000
2816,0.0005911000,0.0005899000,0.0007605000
2817,0.0006130000,0.0005963000,0.0007513000
2818,0.0006165000,0.0005975000,0.0007735000
2819,0.0006158000,0.0006239000,0.0007721000
2820,0.0006036000,0.0005990000,0.0007550000
2821,0.0006133000,0.0005994000,0.0007585000
2822,0.0005935000,0.0006042000,0.0007554000
2823,0.0008322000,0.0006091000,0.0007706000
2824,0.0005897000,0.0005908000,0.0007490000
2825,0.0005896000,0.0006171000,0.0007580000
2826,0.0006055000,0.0005977000,0.0007436000
2827,0.0006826000,0.0006145000,0.0007498000
2828,0.0006095000,0.0005910000,0.0007791000
2829,0.0006006000,0.0006154000,0.0007645000
2830,0.0006209000,0.0005936000,0.0007491000
2831,0.0016336000,0.0005955000,0.0008197000
2832,0.0006238000,0.0006634000,0.0007919000
2833,0.0006310000,0.0006193000,0.0010134000
2834,0.0006350000,0.0006198000,0.0008007000
2835,0.0006072000,0.0005918000,0.0010396000
2836,0.0007727000,0.0007546000,0.0009275000
2837,0.0006111000,0.0005878000,0.0008086000
2838,0.0005980000,0.0005950000,0.0007623000
2839,0.0005990000,0.0006487000,0.0018781000
2840,0.0011770000,0.0011521000,0.0013728000
2841,0.0009298000,0.0006071000,0.0007652000
2842,0.0005989000,0.0006197000,0.0007699000
2843,0.0006001000,0.0005973000,0.0008736000
2844,0.0006444000,0.0006831000,0.0008487000
2845,0.0006262000,0.0006349000,0.0007948000
2846,0.0006368000,0.0006499000,0.0007845000
2847,0.0006129000,0.0006074000,0.0008001000
2848,0.0006086000,0.0006130000,0.0007647000
2849,0.0006256000,0.0006212000,0.0007581000
2850,0.0006047000,0.0006053000,0.0007739000
2851,0.0006862000,0.0006146000,0.0007710000
2852,0.0006234000,0.0006009000,0.0007808000
2853,0.0006057000,0.0005972000,0.0007580000
2854,0.0006196000,0.0006192000,0.0007587000
2855,0.0006284000,0.0005977000,0.0007792000
2856,0.0006067000,0.0006170000,0.0007728000
2857,0.0006145000,0.0006181000,0.0007701000
2858,0.0006182000,0.0006101000,0.0008094000
2859,0.0005971000,0.0005983000,0.0007745000
2860,0.0006045000,0.0006054000,0.0007851000
2861,0.0006085000,0.0006128000,0.0007657000
2862,0.0005995000,0.0006021000,0.0007782000
2863,0.0006146000,0.0006014000,0.0007724000
2864,0.0006144000,0.0006336000,0.0007723000
2865,0.0006058000,0.0006116000,0.0007843000
2866,0.0006109000,0.0008422000,0.0007677000
2867,0.0006209000,0.0006095000,0.0007711000
2868,0.0006031000,0.0006110000,0.0007809000
2869,0.0006152000,0.0006058000,0.0007809000
2870,0.0006089000,0.0006026000,0.0007828000
2871,0.0006237000,0.0006071000,0.0007684000
2872,0.0006189000,0.0006347000,0.0007741000
2873,0.0006278000,0.0006144000,0.0010615000
2874,0.0006265000,0.0006521000,0.0007910000
2875,0.0006351000,0.0006110000,0.0007782000
2876,0.0006028000,0.0006066000,0.0007728000
2877,0.0006338000,0.0006188000,0.0008114000
2878,0.0006141000,0.0006175000,0.0009200000
2879,0.0006053000,0.0006114000,0.0007687000
2880,0.0006051000,0.0006141000,0.0007713000
2881,0.0006251000,0.0008600000,0.0007755000
2882,0.0006158000,0.0006199000,0.0007689000
2883,0.0005994000,0.0006347000,0.0007691000
2884,0.0006554000,0.0006016000,0.0007665000
2885,0.0006058000,0.0006242000,0.0007652000
2886,0.0006009000,0.0006047000,0.0007632000
2887,0.0006125000,0.0006187000,0.0007742000
2888,0.0006333000,0.0006265000,0.0008480000
2889,0.0006204000,0.0006269000,0.0007846000
2890,0.0006353000,0.0006111000,0.0007915000
2891,0.0006120000,0.0006166000,0.0007849000
2892,0.0006159000,0.0006183000,0.0007723000
2893,0.0006002000,0.0006106000,0.0007897000
2894,0.0006267000,0.0006123000,0.0007736000
2895,0.0006099000,0.0006185000,0.0007734000
2896,0.0006159000,0.0006724000,0.0007860000
2897,0.0006280000,0.0006063000,0.0007935000
2898,0.0006065000,0.0006036000,0.0007583000
2899,0.0006071000,0.0006112000,0.0007663000
2900,0.0006059000,0.0006090000,0.0008059000
2901,0.0006266000,0.0006011000,0.0007711000
2902,0.0007666000,0.0007476000,0.0009834000
2903,0.0012203000,0.0010412000,0.0007994000
2904,0.0006538000,0.0009834000,0.0010449000
2905,0.0007990000,0.0007432000,0.0007898000
2906,0.0006272000,0.0006147000,0.0007933000
2907,0.0006239000,0.0006219000,0.0007917000
2908,0.0006294000,0.0006111000,0.0007743000
2909,0.0006222000,0.0006303000,0.0007791000
2910,0.0006298000,0.0006742000,0.0007835000
2911,0.0006234000,0.0006096000,0.0007718000
2912,0.0006321000,0.0006154000,0.0007993000
2913,0.0006310000,0.0006389000,0.0007720000
2914,0.0006128000,0.0006318000,0.0007774000
2915,0.0006190000,0.0006054000,0.0007726000
2916,0.0006072000,0.0006130000,0.0007808000
2917,0.0006157000,0.0006343000,0.0007884000
2918,0.0008746000,0.0008910000,0.0011111000
2919,0.0008226000,0.0007906000,0.0009616000
2920,0.0007182000,0.0007234000,0.0008706000
2921,0.0006957000,0.0006575000,0.0008284000
2922,0.0006540000,0.0006299000,0.0007943000
2923,0.0006455000,0.0006258000,0.0007882000
2924,0.0006231000,0.0006222000,0.0011380000
2925,0.0006381000,0.0006181000,0.0007762000
2926,0.0006322000,0.0006113000,0.0007785000
2927,0.0006422000,0.0006423000,0.0007900000
2928,0.0006470000,0.0006398000,0.0007964000
2929,0.0006375000,0.0006459000,0.0007942000
2930,0.0006150000,0.0006200000,0.0007808000
2931,0.0006189000,0.0006281000,0.0009509000
2932,0.0011892000,0.0006256000,0.0007907000
2933,0.0006211000,0.0006327000,0.0007967000
2934,0.0006277000,0.0006246000,0.0007815000
2935,0.0006278000,0.0006224000,0.0008019000
2936,0.0006185000,0.0006284000,0.0007885000
2937,0.0006197000,0.0006139000,0.0007764000
2938,0.0006180000,0.0006314000,0.0007956000
2939,0.0007985000,0.0006154000,0.0007851000
2940,0.0006128000,0.0006099000,0.0007883000
2941,0.0006184000,0.0006126000,0.0007820000
2942,0.0006372000,0.0006119000,0.0007962000
2943,0.0006255000,0.0006210000,0.0008051000
2944,0.0006233000,0.0006217000,0.0007806000
2945,0.0006275000,0.0006184000,0.0007885000
2946,0.0006292000,0.0007050000,0.0007841000
2947,0.0006152000,0.0006153000,0.0007959000
2948,0.0006205000,0.0006223000,0.0007939000
2949,0.0006203000,0.0006369000,0.0007787000
2950,0.0006372000,0.0006412000,0.0007923000
2951,0.0006132000,0.0006340000,0.0007899000
2952,0.0006177000,0.0006120000,0.0007896000
2953,0.0006276000,0.0006213000,0.0010799000
2954,0.0006246000,0.0010674000,0.0014795000
2955,0.0011796000,0.0011818000,0.0015339000
2956,0.0012180000,0.0012120000,0.0014689000
2957,0.0010617000,0.0009432000,0.0011106000
2958,0.0007747000,0.0007402000,0.0009318000
2959,0.0006426000,0.0006272000,0.0008057000
2960,0.0006340000,0.0006294000,0.0007923000
2961,0.0006440000,0.0006432000,0.0007879000
2962,0.0006130000,0.0006163000,0.0007954000
2963,0.0006425000,0.0006234000,0.0007960000
2964,0.0006256000,0.0006463000,0.0008046000
2965,0.0006140000,0.0006428000,0.0009162000
2966,0.0006321000,0.0006360000,0.0007848000
2967,0.0006139000,0.0006162000,0.0007867000
2968,0.0006120000,0.0006376000,0.0007902000
2969,0.0006116000,0.0006188000,0.0008074000
2970,0.0006183000,0.0006145000,0.0007901000
2971,0.0006240000,0.0006260000,0.0007937000
2972,0.0006228000,0.0006225000,0.0007822000
2973,0.0006149000,0.0008572000,0.0007953000
2974,0.0006281000,0.0006217000,0.0007885000
2975,0.0006424000,0.0006154000,0.0007915000
2976,0.0006441000,0.0006195000,0.0007939000
2977,0.0006145000,0.0006177000,0.0007881000
2978,0.0006170000,0.0006331000,0.0007926000
2979,0.0006186000,0.0006144000,0.0007936000
2980,0.0006248000,0.0006384000,0.0008683000
2981,0.0006209000,0.0006157000,0.0007877000
2982,0.0006255000,0.0006404000,0.0007942000
2983,0.0006242000,0.0006197000,0.0008193000
2984,0.0006169000,0.0006331000,0.0008157000
2985,0.0006302000,0.0006224000,0.0008110000
2986,0.0006304000,0.0006280000,0.0007984000
2987,0.0006155000,0.0006141000,0.0008045000
2988,0.0006209000,0.0009383000,0.0008403000
2989,0.0007549000,0.0011751000,0.0010502000
2990,0.0006434000,0.0006427000,0.0007961000
2991,0.0006282000,0.0006203000,0.0007970000
2992,0.0006192000,0.0006181000,0.0008108000
2993,0.0006506000,0.0006274000,0.0008062000
2994,0.0006271000,0.0006283000,0.0008159000
2995,0.0007477000,0.0006318000,0.0008035000
2996,0.0006274000,0.0006272000,0.0007968000
2997,0.0006431000,0.0006463000,0.0008176000
2998,0.0006331000,0.0006402000,0.0008020000
2999,0.0006253000,0.0006193000,0.0008145000
3000,0.0006207000,0.0006224000,0.0007885000
3001,0.0006269000,0.0006362000,0.0008000000
3002,0.0006396000,0.0007137000,0.0008339000
3003,0.0006309000,0.0006318000,0.0007975000
3004,0.0006374000,0.0006223000,0.0007911000
3005,0.0006306000,0.0006291000,0.0008112000
3006,0.0006229000,0.0006246000,0.0008208000
3007,0.0006327000,0.0006327000,0.0008101000
3008,0.0006329000,0.0006309000,0.0007975000
3009,0.0006358000,0.0006427000,0.0014086000
3010,0.0006319000,0.0006262000,0.0007906000
3011,0.0006523000,0.0006298000,0.0008023000
3012,0.0006685000,0.0006381000,0.0008045000
3013,0.0006357000,0.0006185000,0.0008067000
3014,0.0006206000,0.0006266000,0.0008251000
3015,0.0006521000,0.0006448000,0.0009485000
3016,0.0006854000,0.0007997000,0.0009395000
3017,0.0006559000,0.0006528000,0.0008394000
3018,0.0006428000,0.0006639000,0.0008326000
3019,0.0006612000,0.0006539000,0.0007970000
3020,0.0006330000,0.0006353000,0.0008470000
3021,0.0006220000,0.0007429000,0.0009908000
3022,0.0006473000,0.0006551000,0.0008439000
3023,0.0006606000,0.0006506000,0.0010094000
3024,0.0006234000,0.0006462000,0.0008066000
3025,0.0006303000,0.0006272000,0.0007985000
3026,0.0006406000,0.0006332000,0.0008222000
3027,0.0006291000,0.0006274000,0.0008189000
3028,0.0006364000,0.0006395000,0.0008151000
3029,0.0006508000,0.0006300000,0.0008113000
3030,0.0006552000,0.0006361000,0.0008028000
3031,0.0006989000,0.0006334000,0.0008136000
3032,0.0006247000,0.0006266000,0.0008031000
3033,0.0006235000,0.0006309000,0.0008203000
3034,0.0006437000,0.0006674000,0.0008128000
3035,0.0006510000,0.0006238000,0.0008133000
3036,0.0006278000,0.0006547000,0.0008158000
3037,0.0006245000,0.0006470000,0.0008223000
3038,0.0006345000,0.0007827000,0.0008288000
3039,0.0006363000,0.0006572000,0.0008561000
3040,0.0006454000,0.0006830000,0.0008523000
3041,0.0006557000,0.0006549000,0.0008227000
3042,0.0006316000,0.0006398000,0.0008233000
3043,0.0006457000,0.0006354000,0.0008013000
3044,0.0006435000,0.0006342000,0.0008050000
3045,0.0006650000,0.0007296000,0.0008185000
3046,0.0006331000,0.0006503000,0.0008051000
3047,0.0006290000,0.0006444000,0.0008059000
3048,0.0006573000,0.0006268000,0.0008180000
3049,0.0006283000,0.0006321000,0.0008194000
3050,0.0006419000,0.0006420000,0.0008134000
3051,0.0006328000,0.0006564000,0.0008178000
3052,0.0006383000,0.0006564000,0.0008507000
3053,0.0006576000,0.0006340000,0.0008120000
3054,0.0006563000,0.0006322000,0.0008218000
3055,0.0006353000,0.0006352000,0.0008056000
3056,0.0006574000,0.0006291000,0.0008173000
3057,0.0006346000,0.0006493000,0.0008150000
3058,0.0006626000,0.0006303000,0.0008284000
3059,0.0006536000,0.0006509000,0.0008102000
3060,0.0006376000,0.0006516000,0.0008109000
3061,0.0006325000,0.0006316000,0.0008103000
3062,0.0006599000,0.0006541000,0.0008101000
3063,0.0006486000,0.0006387000,0.0008131000
3064,0.0006353000,0.0006456000,0.0008300000
3065,0.0006393000,0.0006433000,0.0008225000
3066,0.0006381000,0.0006326000,0.0008104000
3067,0.0016674000,0.0006460000,0.0008371000
3068,0.0006410000,0.0006536000,0.0008244000
3069,0.0006551000,0.0006756000,0.0008053000
3070,0.0006489000,0.0006535000,0.0008488000
3071,0.0006432000,0.0006319000,0.0008105000
3072,0.0006451000,0.0006616000,0.0008113000
3073,0.0006427000,0.0006336000,0.0009645000
3074,0.0006564000,0.0006554000,0.0008151000
3075,0.0006362000,0.0006379000,0.0008354000
3076,0.0006553000,0.0006352000,0.0008124000
3077,0.0006583000,0.0006353000,0.0008117000
3078,0.0006338000,0.0006478000,0.0008101000
3079,0.0006460000,0.0006489000,0.0008180000
3080,0.0006379000,0.0006422000,0.0008323000
3081,0.0007679000,0.0007091000,0.0008802000
3082,0.0009292000,0.0006479000,0.0013394000
3083,0.0013904000,0.0012129000,0.0010441000
3084,0.0006615000,0.0006400000,0.0008391000
3085,0.0006458000,0.0006585000,0.0008165000
3086,0.0006439000,0.0006509000,0.0008731000
3087,0.0009225000,0.0007043000,0.0008391000
3088,0.0006469000,0.0006904000,0.0008481000
3089,0.0006487000,0.0006365000,0.0008540000
3090,0.0006451000,0.0006723000,0.0008250000
3091,0.0006355000,0.0006448000,0.0008266000
3092,0.0006677000,0.0006383000,0.0008178000
3093,0.0006393000,0.0006379000,0.0008296000
3094,0.0006776000,0.0006425000,0.0008144000
3095,0.0006689000,0.0006362000,0.0008245000
3096,0.0006701000,0.0006614000,0.0008269000
3097,0.0006510000,0.0006708000,0.0008159000
3098,0.0006408000,0.0006549000,0.0008397000
3099,0.0006467000,0.0006495000,0.0008317000
3100,0.0006660000,0.0006595000,0.0008233000
3101,0.0006401000,0.0007628000,0.0008243000
3102,0.0006512000,0.0006542000,0.0008459000
3103,0.0006672000,0.0006531000,0.0008316000
3104,0.0006654000,0.0006526000,0.0008312000
3105,0.0006500000,0.0006513000,0.0008338000
3106,0.0006488000,0.0006549000,0.0008271000
3107,0.0006602000,0.0006638000,0.0008359000
3108,0.0006425000,0.0006762000,0.0008560000
3109,0.0006619000,0.0006418000,0.0008399000
3110,0.0006533000,0.0006723000,0.0008320000
3111,0.0006448000,0.0006694000,0.0008508000
3112,0.0006447000,0.0006470000,0.0008288000
3113,0.0006670000,0.0006414000,0.0008214000
3114,0.0006623000,0.0006641000,0.0008311000
3115,0.0006592000,0.0006465000,0.0009953000
3116,0.0006964000,0.0006675000,0.0008381000
3117,0.0006690000,0.0006551000,0.0008478000
3118,0.0006483000,0.0006762000,0.0008498000
3119,0.0006502000,0.0006526000,0.0008390000
3120,0.0006627000,0.0006597000,0.0008476000
3121,0.0006546000,0.0006569000,0.0008301000
3122,0.0006569000,0.0006604000,0.0010435000
3123,0.0006658000,0.0006515000,0.0008490000
3124,0.0006606000,0.0006590000,0.0008373000
3125,0.0006502000,0.0006612000,0.0008420000
3126,0.0006587000,0.0006568000,0.0008341000
3127,0.0006615000,0.0006743000,0.0008422000
3128,0.0006591000,0.0006639000,0.0008292000
3129,0.0006637000,0.0006483000,0.0008971000
3130,0.0006660000,0.0006574000,0.0008591000
3131,0.0006481000,0.0006704000,0.0008499000
3132,0.0006517000,0.0006679000,0.0008321000
3133,0.0006656000,0.0006494000,0.0008402000
3134,0.0006715000,0.0006635000,0.0008339000
3135,0.0006586000,0.0006488000,0.0008275000
3136,0.0006505000,0.0006914000,0.0010167000
3137,0.0006662000,0.0006617000,0.0008494000
3138,0.0006825000,0.0006746000,0.0008366000
3139,0.0006687000,0.0006557000,0.0008414000
3140,0.0006587000,0.0006529000,0.0008455000
3141,0.0006607000,0.0006644000,0.0008430000
3142,0.0006570000,0.0006658000,0.0008662000
3143,0.0006626000,0.0006644000,0.0009206000
3144,0.0006631000,0.0006524000,0.0008337000
3145,0.0007291000,0.0006614000,0.0008317000
3146,0.0006666000,0.0006788000,0.0008435000
3147,0.0006578000,0.0006496000,0.0008352000
3148,0.0006801000,0.0006792000,0.0008371000
3149,0.0006623000,0.0006570000,0.0008365000
3150,0.0006601000,0.0006539000,0.0009087000
3151,0.0006594000,0.0006496000,0.0008612000
3152,0.0006787000,0.0006648000,0.0008368000
3153,0.0006601000,0.0006661000,0.0008368000
3154,0.0006519000,0.0006889000,0.0008617000
3155,0.0006663000,0.0006874000,0.0008559000
3156,0.0006623000,0.0006568000,0.0008415000
3157,0.0006762000,0.0006538000,0.0008810000
3158,0.0006618000,0.0006679000,0.0008581000
3159,0.0006555000,0.0006819000,0.0008407000
3160,0.0006637000,0.0006725000,0.0008542000
3161,0.0006550000,0.0006762000,0.0008387000
3162,0.0006579000,0.0006564000,0.0008535000
3163,0.0006600000,0.0006624000,0.0008616000
3164,0.0006773000,0.0006763000,0.0009697000
3165,0.0006634000,0.0006614000,0.0008453000
3166,0.0006608000,0.0006522000,0.0008588000
3167,0.0007236000,0.0006659000,0.0008463000
3168,0.0006553000,0.0006629000,0.0008559000
3169,0.0006649000,0.0006560000,0.0008549000
3170,0.0006694000,0.0006591000,0.0008558000
3171,0.0006570000,0.0008407000,0.0008561000
3172,0.0006864000,0.0006749000,0.0008595000
3173,0.0006564000,0.0006579000,0.0008404000
3174,0.0006614000,0.0006587000,0.0008416000
3175,0.0006659000,0.0006660000,0.0008649000
3176,0.0006612000,0.0006676000,0.0008546000
3177,0.0006674000,0.0006648000,0.0008514000
3178,0.0006567000,0.0006553000,0.0009092000
3179,0.0006833000,0.0006592000,0.0008472000
3180,0.0006689000,0.0006711000,0.0008513000
3181,0.0006822000,0.0006760000,0.0008442000
3182,0.0006621000,0.0006642000,0.0008449000
3183,0.0006758000,0.0006607000,0.0008621000
3184,0.0007032000,0.0006915000,0.0008397000
3185,0.0006832000,0.0007666000,0.0008716000
3186,0.0006836000,0.0006747000,0.0008687000
3187,0.0006719000,0.0006731000,0.0008689000
3188,0.0006651000,0.0006659000,0.0008558000
3189,0.0006673000,0.0006878000,0.0008694000
3190,0.0006794000,0.0006649000,0.0008416000
3191,0.0006650000,0.0006663000,0.0008377000
3192,0.0006743000,0.0007305000,0.0008492000
3193,0.0006919000,0.0006588000,0.0008464000
3194,0.0006706000,0.0006919000,0.0008468000
3195,0.0006859000,0.0006811000,0.0008636000
3196,0.0006722000,0.0006693000,0.0008537000
3197,0.0006773000,0.0007010000,0.0008510000
3198,0.0006712000,0.0006699000,0.0008692000
3199,0.0007046000,0.0006662000,0.0008754000
3200,0.0006930000,0.0006803000,0.0008600000
3201,0.0006901000,0.0006888000,0.0008717000
3202,0.0006706000,0.0006611000,0.0008664000
3203,0.0006995000,0.0006673000,0.0008872000
3204,0.0006898000,0.0006596000,0.0008519000
3205,0.0006909000,0.0006714000,0.0008536000
3206,0.0007164000,0.0006935000,0.0008576000
3207,0.0006626000,0.0006717000,0.0008624000
3208,0.0006672000,0.0006620000,0.0008684000
3209,0.0006732000,0.0006890000,0.0008693000
3210,0.0006941000,0.0006832000,0.0008621000
3211,0.0006739000,0.0006811000,0.0008603000
3212,0.0006713000,0.0006866000,0.0008529000
3213,0.0008082000,0.0006721000,0.0008632000
3214,0.0006918000,0.0006738000,0.0008760000
3215,0.0006665000,0.0006675000,0.0008472000
3216,0.0006675000,0.0006892000,0.0008499000
3217,0.0006668000,0.0006914000,0.0008793000
3218,0.0006822000,0.0006743000,0.0009007000
3219,0.0006967000,0.0006781000,0.0011157000
3220,0.0006911000,0.0006798000,0.0008824000
3221,0.0006821000,0.0007108000,0.0009123000
3222,0.0007433000,0.0007516000,0.0008892000
3223,0.0006854000,0.0006649000,0.0008521000
3224,0.0006812000,0.0006631000,0.0008744000
3225,0.0006782000,0.0006738000,0.0008632000
3226,0.0007006000,0.0007696000,0.0008852000
3227,0.0006827000,0.0006767000,0.0008739000
3228,0.0006803000,0.0007135000,0.0008708000
3229,0.0006893000,0.0006730000,0.0008738000
3230,0.0006750000,0.0006711000,0.0008617000
3231,0.0006760000,0.0006893000,0.0008501000
3232,0.0006974000,0.0006794000,0.0008577000
3233,0.0007254000,0.0006696000,0.0008561000
3234,0.0006743000,0.0006820000,0.0008666000
3235,0.0006845000,0.0006840000,0.0008728000
3236,0.0006925000,0.0006700000,0.0008554000
3237,0.0006983000,0.0006851000,0.0008815000
3238,0.0006825000,0.0006774000,0.0008707000
3239,0.0006724000,0.0006865000,0.0008642000
3240,0.0007189000,0.0006926000,0.0008632000
3241,0.0006774000,0.0006862000,0.0008816000
3242,0.0006978000,0.0006758000,0.0008622000
3243,0.0006973000,0.0007067000,0.0008627000
3244,0.0006716000,0.0006832000,0.0008783000
3245,0.0006775000,0.0006780000,0.0008548000
3246,0.0007119000,0.0007038000,0.0010142000
3247,0.0006993000,0.0006798000,0.0008779000
3248,0.0006766000,0.0006749000,0.0008738000
3249,0.0007058000,0.0006994000,0.0008638000
3250,0.0006977000,0.0006753000,0.0008857000
3251,0.0006994000,0.0006776000,0.0008712000
3252,0.0006915000,0.0007717000,0.0008681000
3253,0.0006981000,0.0008084000,0.0008714000
3254,0.0006896000,0.0006890000,0.0008655000
3255,0.0006775000,0.0006790000,0.0008763000
3256,0.0006869000,0.0007053000,0.0008647000
3257,0.0007054000,0.0007065000,0.0008792000
3258,0.0007011000,0.0006884000,0.0008596000
3259,0.0006900000,0.0006954000,0.0008677000
3260,0.0007868000,0.0007074000,0.0008844000
3261,0.0007162000,0.0007079000,0.0008973000
3262,0.0006842000,0.0007064000,0.0008945000
3263,0.0006821000,0.0006932000,0.0008703000
3264,0.0007082000,0.0006920000,0.0008794000
3265,0.0006846000,0.0006863000,0.0008822000
3266,0.0006828000,0.0006981000,0.0010724000
3267,0.0006881000,0.0006796000,0.0008902000
3268,0.0006950000,0.0006856000,0.0008905000
3269,0.0006980000,0.0006901000,0.0008756000
3270,0.0007026000,0.0006941000,0.0008942000
3271,0.0006867000,0.0007094000,0.0008941000
3272,0.0006879000,0.0006782000,0.0008911000
3273,0.0008026000,0.0008686000,0.0008731000
3274,0.0006997000,0.0007003000,0.0008720000
3275,0.0006818000,0.0006828000,0.0008862000
3276,0.0006765000,0.0007092000,0.0008743000
3277,0.0006840000,0.0006845000,0.0008682000
3278,0.0007000000,0.0006921000,0.0008642000
3279,0.0006864000,0.0007058000,0.0008726000
3280,0.0016189000,0.0006814000,0.0009399000
3281,0.0007198000,0.0007449000,0.0009588000
3282,0.0008469000,0.0007543000,0.0009960000
3283,0.0007180000,0.0068573000,0.0009652000
3284,0.0008066000,0.0007613000,0.0009170000
3285,0.0007247000,0.0006988000,0.0008923000
3286,0.0007099000,0.0007084000,0.0008651000
3287,0.0007714000,0.0006946000,0.0008856000
3288,0.0007133000,0.0007096000,0.0008833000
3289,0.0006928000,0.0006926000,0.0008983000
3290,0.0007020000,0.0006825000,0.0008719000
3291,0.0006871000,0.0006812000,0.0008709000
3292,0.0006926000,0.0006919000,0.0009023000
3293,0.0007025000,0.0006915000,0.0008731000
3294,0.0006926000,0.0006855000,0.0008900000
3295,0.0006945000,0.0006927000,0.0009205000
3296,0.0007156000,0.0006968000,0.0013631000
3297,0.0006979000,0.0007167000,0.0009223000
3298,0.0007181000,0.0007166000,0.0008909000
3299,0.0006965000,0.0007206000,0.0009061000
3300,0.0006989000,0.0007107000,0.0008903000
3301,0.0006983000,0.0006879000,0.0008937000
3302,0.0007130000,0.0007074000,0.0008827000
3303,0.0009980000,0.0007388000,0.0009326000
3304,0.0007184000,0.0007091000,0.0009119000
3305,0.0007066000,0.0006989000,0.0008739000
3306,0.0007067000,0.0007145000,0.0008762000
3307,0.0007041000,0.0007091000,0.0008778000
